sku,codigo_fornecedor,descricao,ativo,marca,categoria
AUFA043,160742,Arteb Farol,sim,arteb,farol
AUFA044,160741,Arteb Farol,sim,arteb,farol
AUFA045,160622,Arteb Farol,sim,arteb,farol
AUFA046,160250,Arteb Farol,sim,arteb,farol
AUFA047,160621,Arteb Farol,sim,arteb,farol
AUFA048,160249,Arteb Farol,sim,arteb,farol
AUFA049,160182,Arteb Farol,sim,arteb,farol
AUFA050,160200,Arteb Farol,sim,arteb,farol
AUFA051,160181,Arteb Farol,sim,arteb,farol
AUFA052,160199,Arteb Farol,sim,arteb,farol
AUFA053,160266,Arteb Farol,sim,arteb,farol
AUFA054,160226,Arteb Farol,nao,arteb,farol
AUFA055,160224,Arteb Farol,sim,arteb,farol
AUFA056,160265,Arteb Farol,sim,arteb,farol
AUFA037,160830,Arteb Farol,sim,arteb,farol
AUFA057,160223,Arteb Farol,nao,arteb,farol
AUFA036,160155,Arteb Farol,sim,arteb,farol
AUFA034,160779,Arteb Farol,nao,arteb,farol
AUFA015,160756,Arteb Farol,sim,arteb,farol
AUFA016,160755,Arteb Farol,sim,arteb,farol
AUFA017,160736,Arteb Farol,nao,arteb,farol
AUFA018,160778,Arteb Farol,sim,arteb,farol
AUFA019,160720,Arteb Farol,sim,arteb,farol
AUFA020,160777,Arteb Farol,sim,arteb,farol
AUFA021,160735,Arteb Farol,sim,arteb,farol
AUFA022,160719,Arteb Farol,sim,arteb,farol
AUFA023,160380,Arteb Farol,sim,arteb,farol
AUFA024,160254,Arteb Farol,nao,arteb,farol
AUFA025,160379,Arteb Farol,sim,arteb,farol
AUFA026,160253,Arteb Farol,nao,arteb,farol
AUFA027,160180,Arteb Farol,sim,arteb,farol
AUFA028,160179,Arteb Farol,sim,arteb,farol
AUFA029,160168,Arteb Farol,sim,arteb,farol
AUFA030,160167,Arteb Farol,sim,arteb,farol
AUFA031,160708,Arteb Farol,sim,arteb,farol
AUFA032,160780,Arteb Farol,nao,arteb,farol
AUFA033,160707,Arteb Farol,sim,arteb,farol
AUFA035,160156,Arteb Farol,sim,arteb,farol
AUFA058,160225,Arteb Farol,nao,arteb,farol
AUFA059,160654,Arteb Farol,nao,arteb,farol
AUFA060,160653,Arteb Farol,nao,arteb,farol
AUFA085,190387,Arteb Nenhum,sim,arteb,nenhum
AUFA086,160652,Arteb Farol,sim,arteb,farol
AUFA087,160651,Arteb Farol,nao,arteb,farol
AUFA088,160791,Arteb Farol,sim,arteb,farol
AUFA089,160598,Arteb Nenhum,sim,arteb,nenhum
AUFA090,160597,Arteb Nenhum,sim,arteb,nenhum
AUFA091,160768,Arteb Farol,sim,arteb,farol
AUFA092,160770,Arteb Farol,sim,arteb,farol
AUFA093,160769,Arteb Farol,sim,arteb,farol
AUFA094,160767,Arteb Farol,sim,arteb,farol
AUFA095,160774,Arteb Farol,sim,arteb,farol
AUFA096,160772,Arteb Farol,nao,arteb,farol
AUFA097,160771,Arteb Farol,nao,arteb,farol
AUFA098,160773,Arteb Farol,sim,arteb,farol
AUFA099,160680,Arteb Nenhum,sim,arteb,nenhum
AUFA100,160679,Arteb Nenhum,sim,arteb,nenhum
AUFA101,160781,Arteb Farol,sim,arteb,farol
AUFA102,160785,Arteb Farol,nao,arteb,farol
AUFA103,160787,Arteb Farol,sim,arteb,farol
AUFA084,190388,Arteb Nenhum,sim,arteb,nenhum
AUFA083,160797,Arteb Farol,sim,arteb,farol
AUFA082,160799,Arteb Farol,sim,arteb,farol
AUFA081,160800,Arteb Farol,sim,arteb,farol
AUFA061,160664,Arteb Farol,sim,arteb,farol
AUFA062,160663,Arteb Farol,sim,arteb,farol
AUFA063,160796,Arteb Farol,nao,arteb,farol
AUFA064,160714,Arteb Farol,sim,arteb,farol
AUFA065,160738,Arteb Farol,sim,arteb,farol
AUFA066,160712,Arteb Farol,sim,arteb,farol
AUFA067,160752,Arteb Farol,sim,arteb,farol
AUFA068,160795,Arteb Farol,sim,arteb,farol
AUFA069,160713,Arteb Farol,sim,arteb,farol
AUFA014,160757,Arteb Farol,sim,arteb,farol
AUFA070,160737,Arteb Farol,sim,arteb,farol
AUFA072,160751,Arteb Farol,sim,arteb,farol
AUFA073,160820,Arteb Farol,sim,arteb,farol
AUFA074,160838,Arteb Farol,sim,arteb,farol
AUFA075,160819,Arteb Farol,sim,arteb,farol
AUFA076,160837,Arteb Farol,sim,arteb,farol
AUFA077,160702,Arteb Farol,sim,arteb,farol
AUFA078,190364,Arteb Nenhum,sim,arteb,nenhum
AUFA079,190363,Arteb Nenhum,sim,arteb,nenhum
AUFA080,160798,Arteb Farol,sim,arteb,farol
AUFA071,160711,Arteb Farol,sim,arteb,farol
AUFA013,160758,Arteb Farol,sim,arteb,farol
AUFA012,160661,Arteb Farol,sim,arteb,farol
AUFA011,160123,Arteb Farol,sim,arteb,farol
AUDF061,BD8766,Fremax Disco de Freio,sim,fremax,disco de freio
AUDF062,BD7829,Fremax Disco de Freio,sim,fremax,disco de freio
AUDF063,BD1134,Fremax Disco de Freio,sim,fremax,disco de freio
AUDF064,BD7116,Fremax Disco de Freio,sim,fremax,disco de freio
AUDF065,BD7113,Fremax Disco de Freio,sim,fremax,disco de freio
AUDF066,BD0178,Fremax Disco de Freio,sim,fremax,disco de freio
AUDF067,BD8929,Fremax Disco de Freio,sim,fremax,disco de freio
AUDF068,BD7916,Fremax Disco de Freio,sim,fremax,disco de freio
AUDF069,BD3608,Fremax Disco de Freio,sim,fremax,disco de freio
AUDF070,BD3970,Fremax Disco de Freio,sim,fremax,disco de freio
AUDF071,BD4206,Fremax Disco de Freio,sim,fremax,disco de freio
AUDF072,BD0190,Fremax Disco de Freio,sim,fremax,disco de freio
AUDF073,BD5630,Fremax Disco de Freio,sim,fremax,disco de freio
AUDF074,BD1025,Fremax Disco de Freio,sim,fremax,disco de freio
AUDF075,BD4648,Fremax Disco de Freio,sim,fremax,disco de freio
AUDF076,BD5637,Fremax Disco de Freio,sim,fremax,disco de freio
AUDF077,BD5619,Fremax Disco de Freio,sim,fremax,disco de freio
AUDF078,BD5310,Fremax Disco de Freio,sim,fremax,disco de freio
AUDF079,BD5104,Fremax Disco de Freio,sim,fremax,disco de freio
AUDF060,BD4740,Fremax Disco de Freio,sim,fremax,disco de freio
AUDF059,BD3108,Fremax Disco de Freio,sim,fremax,disco de freio
AUDF058,BD4738,Fremax Disco de Freio,sim,fremax,disco de freio
AUDF057,BD7019,Fremax Disco de Freio,sim,fremax,disco de freio
AUDF037,BD2120,Fremax Disco de Freio,sim,fremax,disco de freio
AUDF038,BD5082,Fremax Disco de Freio,sim,fremax,disco de freio
AUDF039,BD4078,Fremax Disco de Freio,sim,fremax,disco de freio
AUDF040,BD5636,Fremax Disco de Freio,sim,fremax,disco de freio
AUDF041,BD3963,Fremax Disco de Freio,sim,fremax,disco de freio
AUDF042,BD5297,Fremax Disco de Freio,sim,fremax,disco de freio
AUDF043,BD5298,Fremax Disco de Freio,sim,fremax,disco de freio
AUDF044,BD9614,Fremax Disco de Freio,sim,fremax,disco de freio
AUDF045,BD2863,Fremax Disco de Freio,sim,fremax,disco de freio
AUDF080,BD4070,Fremax Disco de Freio,sim,fremax,disco de freio
AUDF046,BD5130,Fremax Disco de Freio,sim,fremax,disco de freio
AUDF048,BD5303,Fremax Disco de Freio,sim,fremax,disco de freio
AUDF049,BD4211,Fremax Disco de Freio,sim,fremax,disco de freio
AUDF050,BD4113,Fremax Disco de Freio,sim,fremax,disco de freio
AUDF051,BD2918,Fremax Disco de Freio,sim,fremax,disco de freio
AUDF052,BD2700,Fremax Disco de Freio,sim,fremax,disco de freio
AUDF053,BD1712,Fremax Disco de Freio,sim,fremax,disco de freio
AUDF054,BD4051,Fremax Disco de Freio,sim,fremax,disco de freio
AUDF055,BD8716,Fremax Disco de Freio,sim,fremax,disco de freio
AUDF056,BD7043,Fremax Disco de Freio,sim,fremax,disco de freio
AUDF047,BD5203,Fremax Disco de Freio,sim,fremax,disco de freio
AUDF035,BD5212,Fremax Disco de Freio,sim,fremax,disco de freio
AUDF081,BD2510,Fremax Disco de Freio,sim,fremax,disco de freio
AUDF083,BD1560,Fremax Disco de Freio,sim,fremax,disco de freio
AUDV010,D3S,- Nenhum fabricante - Lâmpada do farol,sim,- nenhum fabricante -,lâmpada do farol
AUDV011,FF48LE,Arteb Farol,sim,arteb,farol
AUDV012,FF48LD,Arteb Farol,sim,arteb,farol
AUDV013,PD42,- Nenhum fabricante - Pastilha Orgânica,sim,- nenhum fabricante -,pastilha orgânica
AUDV014,WR245,- Nenhum fabricante - Pastilha Orgânica,sim,- nenhum fabricante -,pastilha orgânica
AUDV015,AKX1397,- Nenhum fabricante - Pastilha Orgânica,sim,- nenhum fabricante -,pastilha orgânica
AUDV016,FCI1630,- Nenhum fabricante - Pastilha Orgânica,sim,- nenhum fabricante -,pastilha orgânica
AUDV017,WO200,- Nenhum fabricante - Pastilha Orgânica,sim,- nenhum fabricante -,pastilha orgânica
AUDV018,STKM001,- Nenhum fabricante - Pastilha Orgânica,sim,- nenhum fabricante -,pastilha orgânica
AUFA001,160754,Arteb Farol,sim,arteb,farol
AUFA002,160753,Arteb Farol,sim,arteb,farol
AUFA003,160550,Arteb Farol,sim,arteb,farol
AUFA004,160818,Arteb Farol,sim,arteb,farol
AUFA005,160549,Arteb Farol,sim,arteb,farol
AUFA006,160817,Arteb Farol,sim,arteb,farol
AUFA007,160392,Arteb Farol,sim,arteb,farol
AUFA008,160391,Arteb Farol,sim,arteb,farol
AUFA009,160124,Arteb Farol,sim,arteb,farol
AUFA010,160662,Arteb Farol,sim,arteb,farol
AUDV009,N835,- Nenhum fabricante - Pastilha Orgânica,sim,- nenhum fabricante -,pastilha orgânica
AUDV008,N835,- Nenhum fabricante - Pastilha Orgânica,sim,- nenhum fabricante -,pastilha orgânica
AUDV007,SN2017,- Nenhum fabricante - Lanterna traseira,sim,- nenhum fabricante -,lanterna traseira
AUDV006,N1470,- Nenhum fabricante - Lanterna traseira,sim,- nenhum fabricante -,lanterna traseira
AUDF084,BD7361,Fremax Disco de Freio,sim,fremax,disco de freio
AUDF085,BD4696,Fremax Disco de Freio,sim,fremax,disco de freio
AUDF086,BD3965,Fremax Disco de Freio,sim,fremax,disco de freio
AUDF087,BD6769,Fremax Disco de Freio,sim,fremax,disco de freio
AUDF088,BD3393,Fremax Disco de Freio,sim,fremax,disco de freio
AUDF089,BD2905,Fremax Disco de Freio,sim,fremax,disco de freio
AUDF090,BD1713,Fremax Disco de Freio,sim,fremax,disco de freio
AUDF091,BD8767,Fremax Disco de Freio,sim,fremax,disco de freio
AUDF092,BD7114,Fremax Disco de Freio,sim,fremax,disco de freio
AUDF082,BD5442,Fremax Disco de Freio,sim,fremax,disco de freio
AUDF093,BD8797,Fremax Disco de Freio,sim,fremax,disco de freio
AUDF095,BD0192,Fremax Disco de Freio,sim,fremax,disco de freio
AUDF096,BD5631,Fremax Disco de Freio,sim,fremax,disco de freio
AUDF097,BD8078,Fremax Disco de Freio,sim,fremax,disco de freio
AUDF098,BD9611,Fremax Disco de Freio,sim,fremax,disco de freio
AUDV001,DIVERSOS,3M Nenhum,sim,3m,nenhum
AUDV002,PL05440017,Pradolux Lanterna traseira,sim,pradolux,lanterna traseira
AUDV003,DIVERSOS,DNI Engate,sim,dni,engate
AUDV004,DIVERSOS,DNI Engate,sim,dni,engate
AUDV005,N1470,- Nenhum fabricante - Pastilha Orgânica,sim,- nenhum fabricante -,pastilha orgânica
AUDF094,BD3610,Fremax Disco de Freio,sim,fremax,disco de freio
AUVB100,SKU LIVRE,Bosch Nenhum,sim,bosch,nenhum
AUGS686,GS8350,Gauss Sensor de rotação,nao,gauss,sensor de rotação
AUGS688,GS8361,Gauss Sensor de rotação,sim,gauss,sensor de rotação
AUPV035,PVT13S,Vetor Palheta Traseira,sim,vetor,palheta traseira
AUPV036,PVT14V,Vetor Palheta Traseira,sim,vetor,palheta traseira
AUPV037,PVT14K,Vetor Palheta Traseira,sim,vetor,palheta traseira
AUPV038,PVT12K,Vetor Palheta Traseira,sim,vetor,palheta traseira
AUPV039,PVT12P,Vetor Palheta Traseira,sim,vetor,palheta traseira
AUPV040,PVT11K,Vetor Palheta Traseira,sim,vetor,palheta traseira
AUPV041,PVT10E,Vetor Palheta Traseira,sim,vetor,palheta traseira
AUPV042,PVT16L,Vetor Palheta Traseira,sim,vetor,palheta traseira
AUPV043,PVT14P,Vetor Palheta Traseira,sim,vetor,palheta traseira
AUPV044,PVT14B,Vetor Palheta Traseira,sim,vetor,palheta traseira
AUPV045,PVT14T,Vetor Palheta Traseira,sim,vetor,palheta traseira
AUPV046,PVT13T,Vetor Palheta Traseira,sim,vetor,palheta traseira
AUPV047,PVF10R,Vetor Palheta Traseira,sim,vetor,palheta traseira
AUPV048,FLEX13,Vetor Palheta Traseira,sim,vetor,palheta traseira
AUPV049,SKU LIVRE,Vetor Nenhum,sim,vetor,nenhum
AUPV050,SKU LIVRE,Vetor Nenhum,sim,vetor,nenhum
AUPV051,SKU LIVRE,Vetor Nenhum,sim,vetor,nenhum
AUPV052,SKU LIVRE,Vetor Nenhum,sim,vetor,nenhum
AUPV053,SKU LIVRE,Vetor Nenhum,sim,vetor,nenhum
AUPV034,PVT14S,Vetor Palheta Traseira,sim,vetor,palheta traseira
AUPV054,SKU LIVRE,Vetor Nenhum,sim,vetor,nenhum
AUPV033,PVT12I,Vetor Palheta Traseira,sim,vetor,palheta traseira
AUPV031,PVT12A,Vetor Palheta Traseira,sim,vetor,palheta traseira
AUPV012,PVT14G,Vetor Palheta Traseira,sim,vetor,palheta traseira
AUPV013,PVT20,Vetor Palheta Traseira,sim,vetor,palheta traseira
AUPV014,PVT10T,Vetor Palheta Traseira,sim,vetor,palheta traseira
AUPV015,PVT11S,Vetor Palheta Traseira,nao,vetor,palheta traseira
AUPV016,PVT14H,Vetor Palheta Traseira,sim,vetor,palheta traseira
AUPV017,PVT12R,Vetor Palheta Traseira,nao,vetor,palheta traseira
AUPV018,PVT14C,Vetor Palheta Traseira,sim,vetor,palheta traseira
AUPV019,PVT7,Vetor Palheta Traseira,sim,vetor,palheta traseira
AUPV020,PVT18G,Vetor Palheta Traseira,sim,vetor,palheta traseira
AUPV021,PVT14,Vetor Palheta Traseira,sim,vetor,palheta traseira
AUPV022,PVT12T,Vetor Palheta Traseira,sim,vetor,palheta traseira
AUPV023,PVT14F,Vetor Palheta Traseira,sim,vetor,palheta traseira
AUPV024,PVT16B,Vetor Palheta Traseira,sim,vetor,palheta traseira
AUPV025,PVT10F,Vetor Palheta Traseira,sim,vetor,palheta traseira
AUPV026,PVT13E,Vetor Palheta Traseira,sim,vetor,palheta traseira
AUPV027,PVT12F,Vetor Palheta Traseira,sim,vetor,palheta traseira
AUPV028,PVT14A,Vetor Palheta Traseira,sim,vetor,palheta traseira
AUPV029,PVT10,Vetor Palheta Traseira,sim,vetor,palheta traseira
AUPV030,PVT14D,Vetor Palheta Traseira,sim,vetor,palheta traseira
AUPV032,PVT10A,Vetor Palheta Traseira,sim,vetor,palheta traseira
AUPV055,SKU LIVRE,Vetor Nenhum,sim,vetor,nenhum
AUPV056,SKU LIVRE,Vetor Nenhum,sim,vetor,nenhum
AUPV057,SKU LIVRE,Vetor Nenhum,sim,vetor,nenhum
AUPV082,SKU LIVRE,Vetor Nenhum,sim,vetor,nenhum
AUPV083,SKU LIVRE,Vetor Nenhum,sim,vetor,nenhum
AUPV084,SKU LIVRE,Vetor Nenhum,sim,vetor,nenhum
AUPV085,SKU LIVRE,Vetor Nenhum,sim,vetor,nenhum
AUPV086,SKU LIVRE,Vetor Nenhum,sim,vetor,nenhum
AUPV087,SKU LIVRE,Vetor Nenhum,sim,vetor,nenhum
AUPV088,PVF15F,Vetor Palheta Traseira,sim,vetor,palheta traseira
AUPV089,PVF13J,Vetor Palheta Traseira,sim,vetor,palheta traseira
AURB001,F000DR0222,Bosch Regulador de Pressão,nao,bosch,regulador de pressão
AURB002,280160560,Bosch Regulador de Pressão,nao,bosch,regulador de pressão
AURB003,F000DR0221,Bosch Regulador de Pressão,nao,bosch,regulador de pressão
AURB004,F000DR9710,Bosch Regulador de Pressão,sim,bosch,regulador de pressão
AURB005,F000DR0206,Bosch Regulador de Pressão,nao,bosch,regulador de pressão
AURB006,F000DR0216,Bosch Regulador de Pressão,nao,bosch,regulador de pressão
AURB007,F000DR9716,Bosch Regulador de Pressão,nao,bosch,regulador de pressão
AURB008,280160597,Bosch Nenhum,sim,bosch,nenhum
AURB009,280160504,Bosch Nenhum,sim,bosch,nenhum
AURB010,280161511,Bosch Nenhum,sim,bosch,nenhum
AURB011,F000DR0208,Bosch Regulador de Pressão,nao,bosch,regulador de pressão
AUPV081,SKU LIVRE,Vetor Nenhum,sim,vetor,nenhum
AUPV080,SKU LIVRE,Vetor Nenhum,sim,vetor,nenhum
AUPV079,SKU LIVRE,Vetor Nenhum,sim,vetor,nenhum
AUPV078,SKU LIVRE,Vetor Nenhum,sim,vetor,nenhum
AUPV058,SKU LIVRE,Vetor Nenhum,sim,vetor,nenhum
AUPV059,SKU LIVRE,Vetor Nenhum,sim,vetor,nenhum
AUPV060,SKU LIVRE,Vetor Nenhum,sim,vetor,nenhum
AUPV061,SKU LIVRE,Vetor Nenhum,sim,vetor,nenhum
AUPV062,SKU LIVRE,Vetor Nenhum,sim,vetor,nenhum
AUPV063,SKU LIVRE,Vetor Nenhum,sim,vetor,nenhum
AUPV064,SKU LIVRE,Vetor Nenhum,sim,vetor,nenhum
AUPV065,SKU LIVRE,Vetor Nenhum,sim,vetor,nenhum
AUPV066,SKU LIVRE,Vetor Nenhum,sim,vetor,nenhum
AUPV011,PVT15F,Vetor Palheta Traseira,sim,vetor,palheta traseira
AUPV067,SKU LIVRE,Vetor Nenhum,sim,vetor,nenhum
AUPV069,SKU LIVRE,Vetor Nenhum,sim,vetor,nenhum
AUPV070,SKU LIVRE,Vetor Nenhum,sim,vetor,nenhum
AUPV071,SKU LIVRE,Vetor Nenhum,sim,vetor,nenhum
AUPV072,SKU LIVRE,Vetor Nenhum,sim,vetor,nenhum
AUPV073,SKU LIVRE,Vetor Nenhum,sim,vetor,nenhum
AUPV074,SKU LIVRE,Vetor Nenhum,sim,vetor,nenhum
AUPV075,SKU LIVRE,Vetor Nenhum,sim,vetor,nenhum
AUPV076,SKU LIVRE,Vetor Nenhum,sim,vetor,nenhum
AUPV077,SKU LIVRE,Vetor Nenhum,sim,vetor,nenhum
AUPV068,SKU LIVRE,Vetor Nenhum,sim,vetor,nenhum
AURB012,F000DR0226,Bosch Regulador de Pressão,nao,bosch,regulador de pressão
AUPV010,PVT12N,Vetor Palheta Traseira,sim,vetor,palheta traseira
AUPV008,PVT16G,Vetor Palheta Traseira,sim,vetor,palheta traseira
AUPR734,32019X,PFI Rolamentos,sim,pfi,rolamentos
AUPR735,34306/478,PFI Rolamentos,sim,pfi,rolamentos
AUPR736,3585/25,PFI Rolamentos,sim,pfi,rolamentos
AUPR737,395/4A,PFI Rolamentos,sim,pfi,rolamentos
AUPR738,39580/20,PFI Rolamentos,sim,pfi,rolamentos
AUPR739,39581/20,PFI Rolamentos,sim,pfi,rolamentos
AUPR740,55200C/437,PFI Rolamentos,sim,pfi,rolamentos
AUPR741,57410/29710,PFI Rolamentos,sim,pfi,rolamentos
AUPR742,6386/20,PFI Rolamentos,sim,pfi,rolamentos
AUPR743,663/653,PFI Rolamentos,sim,pfi,rolamentos
AUPR744,683/672,PFI Rolamentos,sim,pfi,rolamentos
AUPR745,HM212047/11,PFI Rolamentos,sim,pfi,rolamentos
AUPR746,JF7049A/10,PFI Rolamentos,sim,pfi,rolamentos
AUPR747,JM714249/10,PFI Rolamentos,sim,pfi,rolamentos
AUPR748,LM12749/11,PFI Rolamentos,sim,pfi,rolamentos
AUPR749,LM29749/10,PFI Rolamentos,sim,pfi,rolamentos
AUPR750,LM48548/11,PFI Rolamentos,sim,pfi,rolamentos
AUPR751,LM503349/10,PFI Rolamentos,sim,pfi,rolamentos
AUPR752,LM806649/10,PFI Rolamentos,sim,pfi,rolamentos
AUPR733,28682/22,PFI Rolamentos,sim,pfi,rolamentos
AUPR753,M201047/11,PFI Rolamentos,sim,pfi,rolamentos
AUPR732,28584/21,PFI Rolamentos,sim,pfi,rolamentos
AUPR730,M88043/10,PFI Rolamentos,sim,pfi,rolamentos
AUPR711,25877/21,PFI Rolamentos,sim,pfi,rolamentos
AUPR712,2780/20,PFI Rolamentos,sim,pfi,rolamentos
AUPR713,2789/20,PFI Rolamentos,sim,pfi,rolamentos
AUPR714,28580/21,PFI Rolamentos,sim,pfi,rolamentos
AUPR715,3782/20,PFI Rolamentos,sim,pfi,rolamentos
AUPR716,387A/2A,PFI Rolamentos,sim,pfi,rolamentos
AUPR717,387A/2S,PFI Rolamentos,sim,pfi,rolamentos
AUPR718,39590/20,PFI Rolamentos,sim,pfi,rolamentos
AUPR719,3982/20,PFI Rolamentos,sim,pfi,rolamentos
AUPR720,3984/20,PFI Rolamentos,sim,pfi,rolamentos
AUPR721,469/453X,PFI Rolamentos,sim,pfi,rolamentos
AUPR722,575/572,PFI Rolamentos,sim,pfi,rolamentos
AUPR723,594A/2A,PFI Rolamentos,sim,pfi,rolamentos
AUPR724,L68145/11,PFI Rolamentos,sim,pfi,rolamentos
AUPR725,L68149/11,PFI Rolamentos,sim,pfi,rolamentos
AUPR726,LM12749/10,PFI Rolamentos,sim,pfi,rolamentos
AUPR727,LM300849/11,PFI Rolamentos,sim,pfi,rolamentos
AUPR728,LM501349/14,PFI Rolamentos,sim,pfi,rolamentos
AUPR729,LM603049/11,PFI Rolamentos,sim,pfi,rolamentos
AUPR731,2788/20,PFI Rolamentos,sim,pfi,rolamentos
AUPR754,U298/U261L,PFI Rolamentos,sim,pfi,rolamentos
AUPR755,U399A/U365L,PFI Rolamentos,sim,pfi,rolamentos
AUPR756,U497/U460L,PFI Rolamentos,sim,pfi,rolamentos
AUPR782,30307D,PFI Rolamentos,sim,pfi,rolamentos
AUPR783,30308D,PFI Rolamentos,sim,pfi,rolamentos
AUPR784,32008XJA2,PFI Rolamentos,sim,pfi,rolamentos
AUPR785,32009XJA,PFI Rolamentos,sim,pfi,rolamentos
AUPR786,32010X,PFI Rolamentos,sim,pfi,rolamentos
AUPR787,32016X,PFI Rolamentos,sim,pfi,rolamentos
AUPR788,32024X,PFI Rolamentos,sim,pfi,rolamentos
AUPR789,32306AN,PFI Rolamentos,sim,pfi,rolamentos
AUPR790,62208-2RS C3,PFI Rolamentos,sim,pfi,rolamentos
AUPR791,6306-2RS d32 C3,PFI Rolamentos,sim,pfi,rolamentos
AUPR792,6308-2RS C3,PFI Rolamentos,sim,pfi,rolamentos
AUPR793,208KRR4 C3,PFI Rolamentos,sim,pfi,rolamentos
AUPV001,PVT19,Vetor Palheta Traseira,sim,vetor,palheta traseira
AUPV002,PVT16,Vetor Palheta Traseira,sim,vetor,palheta traseira
AUPV003,PVT13,Vetor Palheta Traseira,sim,vetor,palheta traseira
AUPV004,PVT18,Vetor Palheta Traseira,sim,vetor,palheta traseira
AUPV005,PVT15,Vetor Palheta Traseira,sim,vetor,palheta traseira
AUPV006,PVT14Q,Vetor Palheta Traseira,sim,vetor,palheta traseira
AUPV007,PVT12,Vetor Palheta Traseira,sim,vetor,palheta traseira
AUPR781,33108,PFI Rolamentos,sim,pfi,rolamentos
AUPR780,32305,PFI Rolamentos,sim,pfi,rolamentos
AUPR779,30213,PFI Rolamentos,sim,pfi,rolamentos
AUPR778,32014X,PFI Rolamentos,sim,pfi,rolamentos
AUPR757,P28KW02,PFI Rolamentos,sim,pfi,rolamentos
AUPR758,PMR111877,PFI Rolamentos,nao,pfi,rolamentos
AUPR760,30206,PFI Rolamentos,sim,pfi,rolamentos
AUPR761,30207,PFI Rolamentos,sim,pfi,rolamentos
AUPR762,30208,PFI Rolamentos,sim,pfi,rolamentos
AUPR763,32210,PFI Rolamentos,sim,pfi,rolamentos
AUPR764,33205,PFI Rolamentos,sim,pfi,rolamentos
AUPR765,30205,PFI Rolamentos,sim,pfi,rolamentos
AUPR766,30209,PFI Rolamentos,sim,pfi,rolamentos
AUPV009,PVT12H,Vetor Palheta Traseira,sim,vetor,palheta traseira
AUPR767,30210,PFI Rolamentos,sim,pfi,rolamentos
AUPR769,32206,PFI Rolamentos,sim,pfi,rolamentos
AUPR770,329013,PFI Rolamentos,sim,pfi,rolamentos
AUPR771,32011X,PFI Rolamentos,sim,pfi,rolamentos
AUPR772,30302,PFI Rolamentos,sim,pfi,rolamentos
AUPR773,32211,PFI Rolamentos,sim,pfi,rolamentos
AUPR774,32307,PFI Rolamentos,sim,pfi,rolamentos
AUPR775,30303D,PFI Rolamentos,sim,pfi,rolamentos
AUPR776,32004X,PFI Rolamentos,sim,pfi,rolamentos
AUPR777,32012X,PFI Rolamentos,sim,pfi,rolamentos
AUPR768,32205,PFI Rolamentos,sim,pfi,rolamentos
AURB013,F000DR9001,Bosch Nenhum,sim,bosch,nenhum
AURB014,F000DR0209,Bosch Regulador de Pressão,sim,bosch,regulador de pressão
AURB015,F000DR9002,Bosch Regulador de Pressão,nao,bosch,regulador de pressão
AURM109,RFHE22FX,Metagal Retrovisor,sim,hikari ferramentas,retrovisor
AURM110,RFHE23CE,Metagal Retrovisor,sim,hikari ferramentas,retrovisor
AURM111,RFHE21FX,Metagal Retrovisor,sim,hikari ferramentas,retrovisor
AURM112,RFME78CR,Metagal Retrovisor,sim,hikari ferramentas,retrovisor
AURM113,RFME80CE,Metagal Retrovisor,sim,hikari ferramentas,retrovisor
AURM114,RFME79CR,Metagal Retrovisor,sim,hikari ferramentas,retrovisor
AURM115,RFME81CE,Metagal Retrovisor,sim,hikari ferramentas,retrovisor
AURM116,RFGE22CR,Metagal Retrovisor,sim,hikari ferramentas,retrovisor
AURM117,RFGE21CR,Metagal Retrovisor,sim,hikari ferramentas,retrovisor
AURM118,RFHE08FX,Metagal Retrovisor,sim,hikari ferramentas,retrovisor
AURM119,RFGE71FX,Metagal Retrovisor,sim,hikari ferramentas,retrovisor
AURM120,RTUE78FX,Metagal Retrovisor,sim,hikari ferramentas,retrovisor
AURM121,RTUE80CR,Metagal Retrovisor,sim,hikari ferramentas,retrovisor
AURM122,RTUE81CR,Metagal Retrovisor,sim,hikari ferramentas,retrovisor
AURM123,RTUE79FX,Metagal Retrovisor,sim,hikari ferramentas,retrovisor
AURM124,RTXE16FX,Metagal Retrovisor,sim,hikari ferramentas,retrovisor
AURM125,RTXE14CR,Metagal Retrovisor,sim,hikari ferramentas,retrovisor
AURM126,RTXE15FX,Metagal Retrovisor,sim,hikari ferramentas,retrovisor
AURM127,RTXE13CR,Metagal Retrovisor,sim,hikari ferramentas,retrovisor
AURM108,RFHE24CE,Metagal Retrovisor,sim,hikari ferramentas,retrovisor
AURM128,RTHE18FX,Metagal Retrovisor,sim,hikari ferramentas,retrovisor
AURM107,RFAE29CE,Metagal Retrovisor,sim,hikari ferramentas,retrovisor
AURM105,RFAE40FX,Metagal Retrovisor,sim,hikari ferramentas,retrovisor
AURM086,RTWE81CE,Metagal Retrovisor,sim,hikari ferramentas,retrovisor
AURM087,RTXE44CR,Metagal Retrovisor,sim,hikari ferramentas,retrovisor
AURM088,RTXE46CE,Metagal Retrovisor,sim,hikari ferramentas,retrovisor
AURM089,RTXE43CR,Metagal Retrovisor,sim,hikari ferramentas,retrovisor
AURM090,RTXE45CE,Metagal Retrovisor,sim,hikari ferramentas,retrovisor
AURM091,RFME94CR,Metagal Retrovisor,sim,hikari ferramentas,retrovisor
