"SKU","ESTOQUE","ItmsGrpCod","GrupoItens","U_G2W_Subgrupo","Descr","FirmCode","FirmName","CodeBars","DEP_PRINCIPAL","NcmCode","U_G2W_FonteProd","FONTE","GRUPO_MATERIAS","CURVA","SuppCatNum"
AUDV005,0.000000,143,Autparts,"084",Pastilha Orgânica,-1,- Nenhum fabricante -,,,"8708.30.19","0","0",1,C,N1470
AUGB091,0.000000,143,Autparts,"080",Bico Injetor,25,Gauss,"7899751921510",,"8409.99.69","2","2",-1,A,GI9225
AUGI199,0.000000,143,Autparts,"113",Bobina de Ignição,25,Gauss,"7899751924870",,"8511.30.20","2","2",-1,C,GC4643
AUCM015,2.000000,143,Autparts,"086",Capa Retrovisor,10,Metagal,,,"3926.90.90","0","0",1,C,RWTC47AZULMETA
AUPA064,6.000000,143,Autparts,"073",Palheta,1,Auto Impact,"7899766790576",,"8512.90.00","2","2",2,C,PF29
AULA092,1.000000,143,Autparts,"049",Lanterna traseira,14,Arteb,,,"8512.20.22","0","0",1,C,"460382"
AUPA065,5.000000,143,Autparts,"073",Palheta,1,Auto Impact,"7899766790583",,"8512.90.00","2","2",2,C,PF30
AUVB044,1.000000,143,Autparts,"001",Nenhum,5,Bosch,,,"8511.10.00","0","0",1,C,F000KE0P47
AUGL030,0.000000,143,Autparts,"207",Lâmpada do farol,25,Gauss,,,"8539.21.10","2","2",2,C,GL55H1
AUPB050,10.000000,143,Autparts,"073",Palheta,5,Bosch,"4047025217316",,"8512.90.00","2","2",1,B,"3397013182"
AURM349,1.000000,143,Autparts,"090",Retrovisor,10,Metagal,,,"7009.10.00","0","0",1,C,RW9E31CR
AUPR274,0.000000,143,Autparts,"001",Nenhum,-1,- Nenhum fabricante -,,,"8708.99.90","2","2",-1,C,PHU56781K
AUPA063,13.000000,143,Autparts,"073",Palheta,1,Auto Impact,"7899766790569",,"8512.90.00","2","2",2,B,PF27
AUSB243,1.000000,143,Autparts,"276",Sensor MAP,5,Bosch,"4047025012164",,"9026.20.90","0","0",-1,C,F00099P218
AUCB114,1.000000,143,Autparts,"078",Cabo de Ignição,5,Bosch,"7891009256788",,"8544.30.00","0","0",1,C,F00099C025
AULM046,9.000000,143,Autparts,"088",Lente,10,Metagal,,,"7009.10.00","0","0",-1,C,RJYM22
AUPB049,1.000000,143,Autparts,"073",Palheta,5,Bosch,"4047025217224",,"8512.90.00","2","2",1,C,"3397013059"
AULM047,3.000000,143,Autparts,"088",Lente,10,Metagal,,,"7009.10.00","0","0",-1,C,RKYM49
AUPD017,4.000000,143,Autparts,"073",Palheta,6,Dyna,"7891100350804",,"8512.90.00","0","0",1,B,S508
JQ381,1.000000,136,VSR,"003",Jaquetas,18,Laquila,"7909201019275","04","6210.40.00","2","2",2,C,
AULM049,3.000000,143,Autparts,"088",Lente,10,Metagal,,,"7009.10.00","0","0",-1,C,RTUM50
AUGI007,1.000000,143,Autparts,"113",Bobina de Ignição,25,Gauss,"7898252657126",,"8511.30.20","2","2",-1,C,GC4103
AUPD015,3.000000,143,Autparts,"073",Palheta,6,Dyna,"7891100350408",,"8512.90.00","0","0",1,B,S504
AUGS763,0.000000,143,Autparts,"107",Sensor de posição da borboleta (TPS),25,Gauss,,,"9026.80.00","2","2",-1,C,GS7456
AUGL031,8.000000,143,Autparts,"207",Lâmpada do farol,25,Gauss,,,"8539.21.10","2","2",2,C,GL55H1
AUPD016,10.000000,143,Autparts,"073",Palheta,6,Dyna,"7891100350606",,"8512.90.00","0","0",1,B,S506
AUGS649,0.000000,143,Autparts,"108",Sensor de rotação,25,Gauss,"7899751919913",,"9029.10.90","2","2",-1,B,GS8033
AUCB073,0.000000,143,Autparts,"078",Cabo de Ignição,5,Bosch,"7891009006758",,"8544.30.00","0","0",1,C,"9295080046"
AUVB045,0.000000,143,Autparts,"082",Vela de Ignição,5,Bosch,"7891009323497",,"8511.10.00","2","2",1,B,F000KE0P21
AUGS646,2.000000,143,Autparts,"108",Sensor de rotação,25,Gauss,"7899751920001",,"9029.10.90","2","2",-1,C,GS8003
AUGZ024,0.000000,143,Autparts,"018",Buzina,25,Gauss,"7898541345062",,"8512.30.00","2","2",-1,C,GB1002
AUPB048,10.000000,143,Autparts,"073",Palheta,5,Bosch,"4047025217217",,"8512.90.00","2","2",-1,A,"3397013058"
AUPD019,4.000000,143,Autparts,"073",Palheta,6,Dyna,"7891100351405",,"8512.90.00","0","0",1,C,S514
AUPB027,33.000000,143,Autparts,"282",Palheta Traseira,5,Bosch,"4047024026155",,"8512.90.00","2","2",1,A,"3397004911"
AUPB085,6.000000,143,Autparts,"073",Palheta,5,Bosch,"4047026267655",,"8512.90.00","2","2",1,A,"3397014502"
RT011,117.000000,136,VSR,"068",Retrovisores,17,VSR,RT011,,"7009.10.00","1","1",2,A,
AUGR351,0.000000,143,Autparts,"264",Regulador voltagem,25,Gauss,"7899751909792",,"9032.89.11","5","5",-1,C,GA868
AUGS003,0.000000,143,Autparts,"272",Sensor ABS,25,Gauss,"7899751923248",,"9031.80.99","0","2",-1,C,GS2014
AUBG040,0.000000,143,Autparts,"133",Bomba de combustível,25,Gauss,"7899751930932",,"8413.30.90","2","2",-1,B,GI3307
AUGB057,1.000000,143,Autparts,"080",Bico Injetor,25,Gauss,"7899751923934",,"8409.99.69","2","2",2,C,GI9110
AUGS004,0.000000,143,Autparts,"272",Sensor ABS,25,Gauss,"7899751925990",,"9031.80.99","0","2",-1,B,GS2165
AUGB058,0.000000,143,Autparts,"080",Bico Injetor,25,Gauss,"7898252658574",,"8409.99.69","2","2",2,B,GI9114
AUGB059,2.000000,143,Autparts,"080",Bico Injetor,25,Gauss,"7898252658581",,"8409.99.69","2","2",2,C,GI9115
AUGS100,0.000000,143,Autparts,"275",Sensor velocidade,25,Gauss,"7899751923231",,"8543.20.00","2","2",-1,C,GS1007
AUGE081,0.000000,143,Autparts,"263",Eletroventilador,25,Gauss,"7899751927499",,"8414.59.90","2","2",-1,C,GE1104
AUGI043,0.000000,143,Autparts,"113",Bobina de Ignição,25,Gauss,"7898541342917",,"8511.30.20","2","2",-1,C,GC4019
AUGS450,1.000000,143,Autparts,"279",Placa de Diodos,25,Gauss,"7898252652763",,"8504.40.21","5","5",-1,C,GA1461
AUGI160,0.000000,143,Autparts,"113",Bobina de Ignição,25,Gauss,"7899751923583",,"8511.30.20","2","2",-1,C,GC4397
AUGS198,0.000000,143,Autparts,"276",Sensor MAP,25,Gauss,"7898252656846",,"9026.20.90","3","3",-1,B,GI3069
AUGC068,0.000000,143,Autparts,"078",Cabo de Ignição,25,Gauss,"7899751928458",,"8544.30.00","5","5",2,C,GC5097
AUGS199,0.000000,143,Autparts,"276",Sensor MAP,25,Gauss,"7898252658376",,"9026.20.90","3","3",-1,C,GI3079
AUGC069,0.000000,143,Autparts,"078",Cabo de Ignição,25,Gauss,"7899751928465",,"8544.30.00","5","5",-1,C,GC5098
AUGE010,0.000000,143,Autparts,"263",Eletroventilador,25,Gauss,"7899751920032",,"8414.59.90","2","2",-1,C,GE1002
AUGI046,0.000000,143,Autparts,"113",Bobina de Ignição,25,Gauss,"7898541342979",,"8511.30.20","2","2",-1,C,GC4022
AUGE012,0.000000,143,Autparts,"263",Eletroventilador,25,Gauss,"7899751920063",,"8414.59.90","2","2",-1,B,GE1005
AUGS685,1.000000,143,Autparts,"108",Sensor de rotação,25,Gauss,"7898252658031",,"9029.10.90","2","2",-1,C,GS8348
AUGS686,0.000000,143,Autparts,"108",Sensor de rotação,25,Gauss,"7898252658048",,"9029.10.90","2","2",-1,C,GS8350
AUGT012,0.000000,143,Autparts,"101",Corpo de Borboleta,25,Gauss,"7899751920544",,"8409.91.90","2","2",-1,A,GI7012
AUGR048,0.000000,143,Autparts,"264",Regulador voltagem,25,Gauss,"7898252650073",,"9032.89.11","5","5",-1,C,GA018
AUBB001,1.000000,143,Autparts,"133",Bomba de combustível,5,Bosch,"4047024216075",,"8413.30.10","5","5",1,A,"580454093"
AUPA032,8.000000,143,Autparts,"073",Palheta,1,Auto Impact,"7899766790279",,"8512.90.00","2","2",2,C,PC18
AUFA086,0.000000,143,Autparts,"035",Farol,14,Arteb,"7896482541253",,"8512.20.11","0","0",1,C,"160652"
AUFA012,0.000000,143,Autparts,"035",Farol,14,Arteb,"7896482541499",,"8512.20.11","5","5",1,C,"160661"
AUFA087,0.000000,143,Autparts,"035",Farol,14,Arteb,"7896482541246",,"8512.20.11","5","5",1,C,"160651"
AUFA013,0.000000,143,Autparts,"035",Farol,14,Arteb,"7896482546319",,"8512.20.11","5","5",1,C,"160758"
AUFA088,0.000000,143,Autparts,"035",Farol,14,Arteb,"7896482548290",,"8512.20.11","5","5",1,B,"160791"
AUFA014,0.000000,143,Autparts,"035",Farol,14,Arteb,"7896482546302",,"8512.20.11","5","5",1,C,"160757"
AUFA015,0.000000,143,Autparts,"035",Farol,14,Arteb,"7896482546203",,"8512.20.11","5","5",1,C,"160756"
AUFA016,0.000000,143,Autparts,"035",Farol,14,Arteb,"7896482546197",,"8512.20.11","5","5",1,C,"160755"
AUFA017,0.000000,143,Autparts,"035",Farol,14,Arteb,"7896482545343",,"8512.20.11","5","5",1,C,"160736"
CI159,0.000000,136,VSR,"021",Conjunto Interruptor,18,Laquila,"7899248154438","04","8536.50.90","2","2",2,C,
EM167,0.000000,136,VSR,"174",Disco de embreagem,18,Laquila,"7899248106161","04","8714.10.00","2","2",2,C,
RT529,0.000000,136,VSR,"068",Retrovisores,18,Laquila,"7909201024569","04","8714.10.00","2","2",2,B,
EM193,0.000000,136,VSR,"175",Disco Separador,18,Laquila,"7899248133365","04","8714.10.00","2","2",2,C,
FL214,0.000000,136,VSR,"191",Filtro de óleo,18,Laquila,"7899248157224","04","8421.23.00","2","2",2,C,
FL215,0.000000,136,VSR,"191",Filtro de óleo,18,Laquila,"7899248158559","04","8421.23.00","2","2",2,C,
FO145,0.000000,136,VSR,"038",Freio,18,Laquila,"7899248184978","04","8714.94.90","2","2",2,C,
JJ124,0.000000,136,VSR,"045",Jogo de Junta,18,Laquila,"7899248155350","04","6812.99.10","2","2",2,C,
MR736,0.000000,136,VSR,"168",Corrente de comando,18,Laquila,"7909201022169","04","7315.12.10","2","2",2,C,
FO147,0.000000,136,VSR,"038",Freio,18,Laquila,"7899248167032","04","8714.94.90","2","2",2,C,
MR550,0.000000,136,VSR,"125",Árvore de comando,18,Laquila,"7899248155794","04","8483.10.20","2","2",2,C,
FO148,0.000000,136,VSR,"038",Freio,18,Laquila,"7899248191402","04","8714.94.90","2","2",2,B,
MR106,0.000000,136,VSR,"168",Corrente de comando,18,Laquila,"7899248191334","04","8409.91.90","2","2",2,C,
MR553,0.000000,136,VSR,"125",Árvore de comando,18,Laquila,"7909201018285","04","8483.10.20","2","2",2,C,
LM103,0.000000,136,VSR,"207",Lâmpada do farol,18,Laquila,"8727900376821","04","8539.21.10","2","2",2,C,
FL213,0.000000,136,VSR,"191",Filtro de óleo,18,Laquila,"7899248144088","04","8421.23.00","2","2",2,C,
VA114,0.000000,136,VSR,"196",Guia de Válvula,18,Laquila,"7909201025573","04","8409.91.17","2","2",2,C,
FO149,0.000000,136,VSR,"038",Freio,18,Laquila,"7899248122710","04","8714.94.90","2","2",2,B,
SU103,0.000000,136,VSR,"122",Amortecedor,18,Laquila,"7899248170711","04","8714.10.00","2","2",2,C,
CI162,0.000000,136,VSR,"021",Conjunto Interruptor,18,Laquila,"7899248147393","04","8536.50.90","2","2",2,C,
MP019,0.000000,136,VSR,"056",Manoplas,17,VSR,MP019,,"8714.99.90","1","1",2,C,
SL121,0.000000,136,VSR,"269",Slider,18,Laquila,"7899248148505","04","8714.10.00","2","2",2,C,
AUBI033,0.000000,143,Autparts,"080",Bico Injetor,5,Bosch,"7891009255750",,"8409.91.90","5","5",1,C,"280155812"
AUBI034,0.000000,143,Autparts,"080",Bico Injetor,5,Bosch,"4047024657625",,"8409.91.90","5","5",1,C,"280155979"
AUCB036,0.000000,143,Autparts,"078",Cabo de Ignição,5,Bosch,"7891009000701",,"8544.30.00","0","0",1,A,"9295080041"
MP020,0.000000,136,VSR,"056",Manoplas,17,VSR,MP020,,"8714.99.90","1","1",2,C,
RT014,0.000000,136,VSR,"068",Retrovisores,17,VSR,rt014,,"7009.10.00","1","1",2,A,
AUCB039,0.000000,143,Autparts,"078",Cabo de Ignição,5,Bosch,"7891009242187",,"8544.30.00","0","0",1,B,F00099C015
AUBB002,0.000000,143,Autparts,"133",Bomba de combustível,5,Bosch,"7891009229959",,"8413.30.10","2","2",-1,C,"580464070"
RT016,0.000000,136,VSR,"068",Retrovisores,17,VSR,RT016,,"7009.10.00","1","1",2,C,
AUBI039,0.000000,143,Autparts,"080",Bico Injetor,5,Bosch,"4047024867383",,"8409.91.90","5","5",1,C,"280156326"
AUVB081,0.000000,143,Autparts,"082",Vela de Ignição,5,Bosch,"3165143967225",,"8511.10.00","5","5",-1,C,F000KE0P28
AUSB073,0.000000,143,Autparts,"001",Nenhum,5,Bosch,,,"8533.40.92","2","2",2,C,"281002379"
CP380,0.000000,136,VSR,"006",Capacetes,18,Laquila,"7899248115774","04","6506.10.00","2","2",2,C,
AUBO038,0.000000,143,Autparts,"113",Bobina de Ignição,5,Bosch,"7891009354620",,"8511.30.20","5","5",1,C,F000ZS0215
AUPC024,0.000000,143,Autparts,"097",Pastilha Cerâmica,5,Bosch,"4047026157277",,"8708.30.19","2","2",2,C,F03B050408
AUPL027,0.000000,143,Autparts,"073",Palheta,9,Valeo,,,"8512.90.00","2","2",2,C,"578402"
AUPO051,0.000000,143,Autparts,"084",Pastilha Orgânica,5,Bosch,"4047025399920",,"8708.30.19","2","2",1,C,"0986BB0599"
AUPL028,0.000000,143,Autparts,"073",Palheta,9,Valeo,,,"8512.90.00","2","2",2,C,"578403"
AUVB011,0.000000,143,Autparts,"082",Vela de Ignição,5,Bosch,"3165143408841",,"8511.10.00","2","2",2,C,"242235749"
AUBI038,0.000000,143,Autparts,"080",Bico Injetor,5,Bosch,"4047024996519",,"8409.91.90","5","5",1,C,"280157137"
AUPL029,0.000000,143,Autparts,"073",Palheta,9,Valeo,,,"8512.90.00","2","2",2,C,"578404"
AUPM011,0.000000,143,Autparts,"089",Pisca Retrovisor,10,Metagal,,,"8512.20.22","0","0",1,C,RIRS1195
AUVB087,0.000000,143,Autparts,"082",Vela de Ignição,5,Bosch,"4047024115538",,"8511.10.00","2","2",2,C,"242236561"
PN364,0.000000,136,VSR,"004",Pneus,18,Laquila,"8019227014358","04","4011.40.00","5","5",1,B,
PM424,0.000000,136,VSR,"204",Kit pistão,18,Laquila,"7899248101845","04","8409.91.20","2","2",2,C,
PM499,0.000000,136,VSR,"204",Kit pistão,18,Laquila,"7899248128200","04","8409.91.20","2","2",2,C,
PM541,0.000000,136,VSR,"204",Kit pistão,18,Laquila,"7899248184497","04","8409.91.20","2","2",2,C,
CP701,0.000000,136,VSR,"006",Capacetes,18,Laquila,"7909201031192","04","6506.10.00","5","5",1,A,
PN365,0.000000,136,VSR,"004",Pneus,18,Laquila,"8019227205923","04","4011.40.00","2","5",1,C,
PM542,0.000000,136,VSR,"204",Kit pistão,18,Laquila,"7899248184503","04","8409.91.20","2","2",2,C,
AUGL043,0.000000,143,Autparts,"050",Lâmpadas,25,Gauss,"7898252654842",,"8539.29.10","2","2",-1,C,GL1056A
BB112,0.000000,136,VSR,"133",Bomba de combustível,18,Laquila,"7909201021353","04","8413.30.10","2","2",2,C,
PN366,0.000000,136,VSR,"004",Pneus,18,Laquila,"8019227262698","04","4011.40.00","0","0",1,B,
PM382,0.000000,136,VSR,"204",Kit pistão,18,Laquila,"7899248105744","04","8409.91.20","2","2",2,C,
PM148,0.000000,136,VSR,"204",Kit pistão,18,Laquila,"7899248101777","04","8409.91.20","2","2",2,C,
LC165,0.000000,136,VSR,"145",Cabo do acelerador,18,Laquila,"7899248167230","04","8714.10.00","2","2",2,C,
PM429,0.000000,136,VSR,"204",Kit pistão,18,Laquila,"7899248107373","04","8409.91.20","2","2",2,C,
PM263,0.000000,136,VSR,"204",Kit pistão,18,Laquila,"7899248126589","04","8409.91.20","2","2",2,C,
AULF001,0.000000,143,Autparts,"049",Lanterna traseira,48,Fitam,,,"8512.20.23","0","0",1,C,"33050E"
AUPB089,0.000000,143,Autparts,"073",Palheta,5,Bosch,"4047025907958",,"8512.90.00","2","2",2,C,"3397014206"
AUGR047,0.000000,143,Autparts,"264",Regulador voltagem,25,Gauss,"7898252650684",,"9032.89.11","5","5",-1,C,GA017
AULF002,0.000000,143,Autparts,"049",Lanterna traseira,48,Fitam,,,"8512.20.23","0","0",1,C,"33050D"
AUPC098,0.000000,143,Autparts,"001",Nenhum,5,Bosch,,,"8708.30.19","2","2",2,C,SKU LIVRE
MR856,0.000000,136,VSR,"203",Kit Cilindro,18,Laquila,"7899248128682","04","8409.91.12","2","2",2,A,
PM149,0.000000,136,VSR,"204",Kit pistão,18,Laquila,"7899248126299","04","8409.91.20","2","2",2,B,
MR857,0.000000,136,VSR,"203",Kit Cilindro,18,Laquila,"7909201001034","04","8409.91.12","2","2",2,A,
MR858,0.000000,136,VSR,"203",Kit Cilindro,18,Laquila,"7899248115125","04","8409.91.12","2","2",2,C,
MP022,0.000000,136,VSR,"056",Manoplas,17,VSR,,,"8714.99.90","1","1",2,C,
AUVB009,0.000000,143,Autparts,"082",Vela de Ignição,5,Bosch,"4047024929029",,"8511.10.00","2","2",2,C,"242240675"
FO146,0.000000,136,VSR,"038",Freio,18,Laquila,"7899248143661","04","8714.94.90","2","2",2,A,
PN368,0.000000,136,VSR,"004",Pneus,18,Laquila,"8019227242973","04","4011.40.00","2","5",1,C,
AULO031,1.000000,143,Autparts,"206",Lâmpada de freio,4,Osram,,,"8539.21.10","0","0",-1,C,LA3157
AUBO035,1.000000,143,Autparts,"113",Bobina de Ignição,5,Bosch,"7891009321226",,"8511.30.20","5","5",2,C,F000ZS0205
AUCB035,2.000000,143,Autparts,"078",Cabo de Ignição,5,Bosch,"7891009006666",,"8544.30.00","0","0",1,C,"9295080029"
AULO003,11.000000,143,Autparts,"207",Lâmpada do farol,4,Osram,,,"8539.21.10","2","2",2,B,LA64151
AUFA130,0.000000,143,Autparts,"114",Farol de Milha,14,Arteb,"7896482536983",,"8512.20.11","5","5",1,C,"160551"
AUVB083,7.000000,143,Autparts,"082",Vela de Ignição,5,Bosch,"4047025094757",,"8511.10.00","2","2",2,C,"242140530"
AUCB038,2.000000,143,Autparts,"078",Cabo de Ignição,5,Bosch,"7891009181042",,"8544.30.00","0","0",1,C,"9295080048"
AUPA031,7.000000,143,Autparts,"073",Palheta,1,Auto Impact,"7899766790262",,"8512.90.00","2","2",2,C,PC17
AUVB010,4.000000,143,Autparts,"082",Vela de Ignição,5,Bosch,"4047024632462",,"8511.10.00","2","2",2,C,"242240665"
AUVB086,5.000000,143,Autparts,"082",Vela de Ignição,5,Bosch,"4047025725132",,"8511.10.00","5","5",-1,C,F000KE0P53
AUPB067,2.000000,143,Autparts,"282",Palheta Traseira,5,Bosch,"4047024302471",,"8512.90.00","0","0",1,C,"3397008050"
AUPO053,1.000000,143,Autparts,"084",Pastilha Orgânica,5,Bosch,,,"8708.30.19","0","0",1,C,"0986BB0259"
AUVB012,4.000000,143,Autparts,"082",Vela de Ignição,5,Bosch,"3165143758335",,"8511.10.00","2","2",2,C,"242229708"
PM262,0.000000,136,VSR,"204",Kit pistão,18,Laquila,"7899248126541","04","8409.91.20","2","2",2,C,
AULM084,8.000000,143,Autparts,"088",Lente,10,Metagal,,,"7009.10.00","0","0",-1,C,RWNM55
AUPC097,1.000000,143,Autparts,"097",Pastilha Cerâmica,5,Bosch,"4047026157284",,"8708.30.19","2","2",2,C,F03B050092
AUVB084,7.000000,143,Autparts,"082",Vela de Ignição,5,Bosch,"4047025390132",,"8511.10.00","5","5",1,C,F000KE0P51
EM192,1.000000,136,VSR,"175",Disco Separador,18,Laquila,"7899248133358","04","8714.10.00","2","2",2,C,
AUPA030,4.000000,143,Autparts,"073",Palheta,1,Auto Impact,"7899766790255",,"8512.90.00","2","2",2,C,PC15
AULM013,1.000000,143,Autparts,"088",Lente,10,Metagal,,,"7009.10.00","0","0",-1,C,RFHM21
AULM014,1.000000,143,Autparts,"088",Lente,10,Metagal,,,"7009.10.00","0","0",-1,C,RFHM22
AULM015,30.000000,143,Autparts,"088",Lente,10,Metagal,,,"7009.10.00","0","0",-1,B,RFMM78
RT015,1.000000,136,VSR,"068",Retrovisores,17,VSR,RT015,,"7009.10.00","1","1",2,C,
AUBB003,0.000000,143,Autparts,"133",Bomba de combustível,5,Bosch,"4047024216082",,"8413.30.10","0","0",-1,B,"580454094"
AUVB082,4.000000,143,Autparts,"082",Vela de Ignição,5,Bosch,"3165143964743",,"8511.10.00","5","5",-1,C,"242235788"
AUGR316,0.000000,143,Autparts,"264",Regulador voltagem,25,Gauss,"7899751901062",,"9032.89.11","4","4",-1,C,GA823
AUPV027,3.000000,143,Autparts,"282",Palheta Traseira,16,Vetor,,,"8512.90.00","2","2",2,C,PVT12F
AUPV028,4.000000,143,Autparts,"282",Palheta Traseira,16,Vetor,,,"8512.90.00","2","2",2,C,PVT14A
AUPV029,4.000000,143,Autparts,"282",Palheta Traseira,16,Vetor,,,"8512.90.00","2","2",2,C,PVT10
AULD002,1.000000,143,Autparts,"207",Lâmpada do farol,2,Daylux,"7898634130278",,"8539.21.10","2","2",2,C,SP-H11
AUBG030,0.000000,143,Autparts,"133",Bomba de combustível,25,Gauss,"7898252655016",,"8413.30.10","3","3",-1,C,GI3482
AUBG031,0.000000,143,Autparts,"133",Bomba de combustível,25,Gauss,"7898252654606",,"8413.30.10","3","3",-1,C,GI3910
AUGC031,2.000000,143,Autparts,"078",Cabo de Ignição,25,Gauss,"7899751924139",,"8544.30.00","2","2",2,C,GC5038
AUGC032,2.000000,143,Autparts,"078",Cabo de Ignição,25,Gauss,"7899751924146",,"8544.30.00","2","2",2,C,GC5039
AUBG034,1.000000,143,Autparts,"133",Bomba de combustível,25,Gauss,"7898252654613",,"8413.30.10","3","3",-1,B,GI3985
AUGC033,12.000000,143,Autparts,"078",Cabo de Ignição,25,Gauss,"7899751923828",,"8544.30.00","5","5",2,C,GC5040
AUGC034,2.000000,143,Autparts,"078",Cabo de Ignição,25,Gauss,"7899751923835",,"8544.30.00","2","2",2,C,GC5041
AUGC035,2.000000,143,Autparts,"078",Cabo de Ignição,25,Gauss,"7899751927918",,"8544.30.00","5","5",2,C,GC5043
AUGE048,0.000000,143,Autparts,"263",Eletroventilador,25,Gauss,"7899751924191",,"8414.59.90","2","2",-1,C,GE1052
AUGI008,2.000000,143,Autparts,"113",Bobina de Ignição,25,Gauss,"7898541341200",,"8511.30.20","2","2",-1,C,GC4108
AUGS626,0.000000,143,Autparts,"107",Sensor de posição da borboleta (TPS),25,Gauss,"7898252657768",,"8533.40.91","7","7",-1,C,GS7306
AUGS205,0.000000,143,Autparts,"276",Sensor MAP,25,Gauss,"7899751927758",,"9026.20.90","2","2",-1,C,GI3158
AUGE049,0.000000,143,Autparts,"263",Eletroventilador,25,Gauss,"7899751927345",,"8414.59.90","2","2",-1,C,GE1054
AUGI009,2.000000,143,Autparts,"113",Bobina de Ignição,25,Gauss,"7898541341217",,"8511.30.20","2","2",-1,C,GC4109
AUGI081,0.000000,143,Autparts,"113",Bobina de Ignição,25,Gauss,"7899751918053",,"8511.30.20","2","2",-1,C,GC4080
AUGS206,0.000000,143,Autparts,"276",Sensor MAP,25,Gauss,"7898252658390",,"9026.20.90","3","3",-1,C,GI3189
AUGI127,0.000000,143,Autparts,"113",Bobina de Ignição,25,Gauss,"7899751924696",,"8511.30.20","2","2",-1,C,GC4240
AUGS628,2.000000,143,Autparts,"107",Sensor de posição da borboleta (TPS),25,Gauss,"7898252657782",,"8533.40.91","7","7",-1,C,GS7351
AUGR010,2.000000,143,Autparts,"264",Regulador voltagem,25,Gauss,"7899751901581",,"9032.89.11","4","4",2,C,GA392
AUGS207,0.000000,143,Autparts,"276",Sensor MAP,25,Gauss,"7899751927765",,"9026.20.90","2","2",-1,C,GI3200
AUGI083,1.000000,143,Autparts,"113",Bobina de Ignição,25,Gauss,"7899751900133",,"8511.30.20","2","2",-1,C,GC4094
AUGS629,0.000000,143,Autparts,"107",Sensor de posição da borboleta (TPS),25,Gauss,"7898252657799",,"8533.40.91","7","7",-1,C,GS7352
AUGS208,0.000000,143,Autparts,"276",Sensor MAP,25,Gauss,"7899751911498",,"9026.20.90","3","3",-1,C,GI3316
AUGS257,1.000000,143,Autparts,"279",Placa de Diodos,25,Gauss,"7898541341651",,"8504.40.21","5","5",-1,C,GA1134
AUGS209,0.000000,143,Autparts,"276",Sensor MAP,25,Gauss,"7899751907774",,"9026.20.90","3","3",-1,C,GI3334
AUGE050,1.000000,143,Autparts,"263",Eletroventilador,25,Gauss,"7899751924207",,"8414.59.90","2","2",-1,B,GE1055
AUGI010,2.000000,143,Autparts,"113",Bobina de Ignição,25,Gauss,"7898252657188",,"8511.30.20","2","2",-1,C,GC4210
AUGS627,0.000000,143,Autparts,"107",Sensor de posição da borboleta (TPS),25,Gauss,"7898252657775",,"8533.40.91","7","7",-1,C,GS7322
AUPR041,0.000000,143,Autparts,"001",Nenhum,-1,- Nenhum fabricante -,"739210371760",,"8708.99.90","2","2",-1,C,PHU0038
AUGS770,0.000000,143,Autparts,"101",Corpo de Borboleta,25,Gauss,,,"8409.91.90","2","2",-1,C,GI7646
AUVB050,0.000000,143,Autparts,"082",Vela de Ignição,5,Bosch,"7891009323466",,"8511.10.00","5","5",1,C,F000KE0P18
AUVB048,0.000000,143,Autparts,"082",Vela de Ignição,5,Bosch,"4047024424357",,"8511.10.00","0","0",1,C,F000KE0P44
MTGE010,0.000000,143,Autparts,"264",Regulador voltagem,25,Gauss,"7899751910361",,"9032.89.11","2","2",-1,C,GM10010
MTGE036,0.000000,143,Autparts,"157",CDI,25,Gauss,"7899751919821",,"8511.80.30","2","2",-1,C,GM11001
MTGE011,0.000000,143,Autparts,"264",Regulador voltagem,25,Gauss,"7899751911429",,"9032.89.11","2","2",-1,B,GM10011
