sku,vehicletype,desc,brandid,categoryid,codigo_fornecedor,ean,gtin
"AUGI188","carro","Gauss Bobina de Ignição","25","113","GC4562","8511.30.20","8511.30.20"
"AUGI189","carro","Gauss Bobina de Ignição","25","113","GC4566","8511.30.20","8511.30.20"
"AUGI190","carro","Gauss Bobina de Ignição","25","113","GC4579","8511.30.20","8511.30.20"
"AUGI191","carro","Gauss Bobina de Ignição","25","113","GC4580","8511.30.20","8511.30.20"
"AUGI192","carro","Gauss Bobina de Ignição","25","113","GC4582","8511.30.20","8511.30.20"
"AUGI193","carro","Gauss Bobina de Ignição","25","113","GC4600","8511.30.20","8511.30.20"
"AUGI194","carro","Gauss Bobina de Ignição","25","113","GC4601","8511.30.20","8511.30.20"
"AUGI195","carro","Gauss Bobina de Ignição","25","113","GC4602","8511.30.20","8511.30.20"
"AUGI196","carro","Gauss Bobina de Ignição","25","113","GC4604","8511.30.20","8511.30.20"
"AUGI197","carro","Gauss Bobina de Ignição","25","113","GC4605","8511.30.20","8511.30.20"
"AUGI198","carro","Gauss Bobina de Ignição","25","113","GC4624","8511.30.20","8511.30.20"
"AUGI199","carro","Gauss Bobina de Ignição","25","113","GC4643","8511.30.20","8511.30.20"
"AUGI200","carro","Gauss Bobina de Ignição","25","113","GC4672","8511.30.20","8511.30.20"
"AUGI201","carro","Gauss Bobina de Ignição","25","113","GC4687","8511.30.20","8511.30.20"
"AUGI202","carro","Gauss Bobina de Ignição","25","113","GC4695","8511.30.20","8511.30.20"
"AUGI203","carro","Gauss Bobina de Ignição","25","113","GC4702","8511.30.20","8511.30.20"
"AUGI204","carro","Gauss Bobina de Ignição","25","113","GC4715","8511.30.20","8511.30.20"
"AUGI205","carro","Gauss Bobina de Ignição","25","113","GC4778","8511.30.20","8511.30.20"
"AUGI206","carro","Gauss Bobina de Ignição","25","113","GC4780","8511.30.20","8511.30.20"
"AUGI207","carro","Gauss Bobina de Ignição","25","113","GC4782","8511.30.20","8511.30.20"
"AUGI208","carro","Gauss Bobina de Ignição","25","113","GC4800","8511.30.20","8511.30.20"
"AUGI209","carro","Gauss Bobina de Ignição","25","113","GC4808","8511.30.20","8511.30.20"
"AUGI210","carro","Gauss Bobina de Ignição","25","113","GC4824","8511.30.20","8511.30.20"
"AUGI211","carro","Gauss Bobina de Ignição","25","113","GC4900","8511.30.20","8511.30.20"
"AUGI212","carro","Gauss Bobina de Ignição","25","113","GC4905","8511.30.20","8511.30.20"
"AUGI213","carro","Gauss Bobina de Ignição","25","113","GC4911","8511.30.20","8511.30.20"
"AUGI214","carro","Gauss Bobina de Ignição","25","113","GC4913","8511.30.20","8511.30.20"
"AUGI215","carro","Gauss Bobina de Ignição","25","113","GC4927","8511.30.20","8511.30.20"
"AUGI216","carro","Gauss Bobina de Ignição","25","113","GC4941","8511.30.20","8511.30.20"
"AUGI217","carro","Gauss Bobina de Ignição","25","113","GC4942","8511.30.20","8511.30.20"
"AUGI218","carro","Gauss Bobina de Ignição","25","113","GC4956","8511.30.20","8511.30.20"
"AUGI219","carro","Gauss Bobina de Ignição","25","113","GC4966","8511.30.20","8511.30.20"
"AUGI220","carro","Gauss Bobina de Ignição","25","113","GC4971","8511.30.20","8511.30.20"
"AUGI221","carro","Gauss Bobina de Ignição","25","113","GC4139","8511.30.20","8511.30.20"
"AUGI222","carro","Gauss Bobina de Ignição","25","113","GC4142","8511.30.20","8511.30.20"
"AUGI223","carro","Gauss Bobina de Ignição","25","113","GC4143","8511.30.20","8511.30.20"
"AUGI224","carro","Gauss Bobina de Ignição","25","113","GC4177","8511.30.20","8511.30.20"
"AUGI225","carro","Gauss Bobina de Ignição","25","113","GC4124","8511.30.20","8511.30.20"
"AUGI226","carro","Gauss Bobina de Ignição","25","113","GC4810","8511.30.20","8511.30.20"
"AUGI227","carro","Gauss Bobina de Ignição","25","113","GC4180","8511.30.20","8511.30.20"
"AUGI228","carro","Gauss Bobina de Ignição","25","113","GC4501","8511.30.20","8511.30.20"
"AUGI229","carro","Gauss Bobina de Ignição","25","113","GC4315","8511.30.20","8511.30.20"
"AUGI230","carro","Gauss Bobina de Ignição","25","113","GC4680","8511.30.20","8511.30.20"
"AUGI231","carro","Gauss Bobina de Ignição","25","113","GC2102","8511.30.20","8511.30.20"
"AUGL001","carro","Gauss Lâmpada do farol","25","207","GL35HB4","8539.21.10","8539.21.10"
"AUGL002","carro","Gauss Lâmpada do farol","25","207","GL23H11","8539.21.10","8539.21.10"
"AUGL003","carro","Gauss Lâmpada do farol","25","207","GL59H4","8539.21.10","8539.21.10"
"AUGL004","carro","Gauss Lâmpada do farol","25","207","GL55H1","8539.21.10","8539.21.10"
"AUGL005","carro","Gauss Lâmpada do farol","25","207","GL61H7","8539.21.10","8539.21.10"
"AUGL006","carro","- Nenhum fabricante - Lâmpada do farol","-1","207","GL85H16","8539.21.10","8539.21.10"
"AUGL007","carro","- Nenhum fabricante - Lâmpada do farol","-1","207","GL57H3","8539.21.10","8539.21.10"
"AUGL008","carro","- Nenhum fabricante - Lâmpada do farol","-1","207","GL79H8","8539.21.10","8539.21.10"
"AUGL009","carro","- Nenhum fabricante - Lâmpada do farol","-1","207","GL81H9","8539.21.10","8539.21.10"
"AUGL010","carro","- Nenhum fabricante - Lâmpada do farol","-1","207","GL87H10","8539.21.10","8539.21.10"
"AUGL012","carro","- Nenhum fabricante - Lâmpada do farol","-1","207","GL95H11","8539.21.10","8539.21.10"
"AUGL013","carro","- Nenhum fabricante - Lâmpada do farol","-1","207","GL115H15","8539.21.10","8539.21.10"
"AUGL014","carro","- Nenhum fabricante - Lâmpada do farol","-1","207","GL117H16","8539.21.10","8539.21.10"
"AUGL015","carro","- Nenhum fabricante - Lâmpada do farol","-1","207","GL83H13","8539.21.10","8539.21.10"
"AUGL016","carro","- Nenhum fabricante - Lâmpada do farol","-1","207","GL96HB1","8539.21.10","8539.21.10"
"AUGL017","carro","- Nenhum fabricante - Lâmpada do farol","-1","207","GL97HB3","8539.21.10","8539.21.10"
"AUGL018","carro","- Nenhum fabricante - Lâmpada do farol","-1","207","GL98HB4","8539.21.10","8539.21.10"
"AUGL019","carro","- Nenhum fabricante - Lâmpada do farol","-1","207","GL99HB5","8539.21.10","8539.21.10"
"AUGL020","carro","- Nenhum fabricante - Lâmpada do farol","-1","207","GL880H27B","8539.21.10","8539.21.10"
"AUGL021","carro","- Nenhum fabricante - Lâmpada do farol","-1","207","GL881H27B","8539.21.10","8539.21.10"
"AUGL022","carro","Gauss Lâmpada do farol","25","207","GL145D1S","8539.21.10","8539.21.10"
"AUGL025","carro","- Nenhum fabricante - Lâmpada do farol","-1","207","GL881H27B","8539.21.10","8539.21.10"
"AUGL026","carro","- Nenhum fabricante - Lâmpada do farol","-1","207","GL881H27B","8539.21.10","8539.21.10"
"AUGL027","carro","Gauss Lâmpada do farol","25","207","GL150HS5","8539.21.10","8539.21.10"
"AUGL028","carro","Gauss Lâmpada do farol","25","207","GL151HS1","8539.21.10","8539.21.10"
"AUGL029","carro","Gauss Lâmpada do farol","25","207","GL113H11B","8539.21.10","8539.21.10"
"AUGL030","carro","Gauss Lâmpada do farol","25","207","GL55H1","8539.21.10","8539.21.10"
"AUGL031","carro","Gauss Lâmpada do farol","25","207","GL55H1","8539.21.10","8539.21.10"
"AUGL032","carro","Gauss Lâmpada do farol","25","207","GL1141A","8539.21.10","8539.21.10"
"AUGL033","carro","Gauss Lâmpada do farol","25","207","GL112H11B","8539.21.10","8539.21.10"
"AUGL034","carro","Gauss Lâmpadas","25","50","GL0067","8539.29.10","8539.29.10"
"AUGL035","carro","Gauss Lâmpadas","25","50","GL0067A","8539.29.10","8539.29.10"
"AUGL036","carro","Gauss Lâmpadas","25","50","GL0067D","8539.29.10","8539.29.10"
"AUGL037","carro","Gauss Lâmpadas","25","50","GL0069","8539.29.10","8539.29.10"
"AUGL038","carro","Gauss Lâmpadas","25","50","GL0075","8539.29.10","8539.29.10"
"AUGL039","carro","Gauss Lâmpadas","25","50","GL05H3","8539.21.10","8539.21.10"
"AUGL040","carro","Gauss Lâmpadas","25","50","GL06H3","8539.21.10","8539.21.10"
"AUGL041","carro","Gauss Lâmpadas","25","50","GL09H4","8539.21.10","8539.21.10"
"AUGL042","carro","Gauss Lâmpadas","25","50","GL1034","8539.29.10","8539.29.10"
"AUGL043","carro","Gauss Lâmpadas","25","50","GL1056A","8539.29.10","8539.29.10"
"AUGL044","carro","Gauss Lâmpadas","25","50","GL10H4","8539.21.10","8539.21.10"
"AUGL045","carro","Gauss Lâmpadas","25","50","GL1141","8539.29.10","8539.29.10"
"AUGL046","carro","Gauss Lâmpadas","25","50","GL11H4","8539.21.10","8539.21.10"
"AUGL047","carro","Gauss Lâmpadas","25","50","GL12728","8539.21.10","8539.21.10"
"AUGL048","carro","Gauss Lâmpadas","25","50","GL12H4","8539.21.10","8539.21.10"
"AUGL049","carro","Gauss Lâmpadas","25","50","GL157HS5X","8539.21.10","8539.21.10"
"AUGL050","carro","Gauss Lâmpadas","25","50","GL15H5","8539.21.10","8539.21.10"
"AUGL051","carro","Gauss Lâmpadas","25","50","GL16H5","8539.21.10","8539.21.10"
"AUGL052","carro","Gauss Lâmpadas","25","50","GL20H7","8539.21.10","8539.21.10"
"AUGL053","carro","Gauss Lâmpadas","25","50","GL24H11","8539.21.10","8539.21.10"
"AUGL054","carro","Gauss Lâmpadas","25","50","GL2721","8539.29.10","8539.29.10"
"AUGL055","carro","Gauss Lâmpadas","25","50","GL2820","8539.29.10","8539.29.10"
"AUGL056","carro","Gauss Lâmpadas","25","50","GL2821","8539.29.10","8539.29.10"
"AUGL057","carro","Gauss Lâmpadas","25","50","GL2825","8539.29.10","8539.29.10"
"AUGL058","carro","Gauss Lâmpadas","25","50","GL31HB3","8539.21.10","8539.21.10"
"AUGL059","carro","Gauss Lâmpadas","25","50","GL32HB3","8539.21.10","8539.21.10"
"AUGL060","carro","Gauss Lâmpadas","25","50","GL36HB4","8539.21.10","8539.21.10"
"AUGL061","carro","Gauss Lâmpadas","25","50","GL43M5","8539.21.10","8539.21.10"
"AUGL062","carro","Gauss Lâmpadas","25","50","GL4540","8539.21.10","8539.21.10"
"AUGL063","carro","Gauss Lâmpadas","25","50","GL50HS1","8539.21.10","8539.21.10"
"AUGL064","carro","Gauss Lâmpadas","25","50","GL6418","8539.29.10","8539.29.10"
"AUGL065","carro","Gauss Lâmpadas","25","50","GL64Q5","8539.21.10","8539.21.10"
"AUGL066","carro","Gauss Lâmpadas","25","50","GL67H4","8539.21.10","8539.21.10"
"AUGL067","carro","Gauss Lâmpadas","25","50","GL7515","8539.29.10","8539.29.10"
"AUGL068","carro","Gauss Lâmpadas","25","50","GL7515A","8539.29.10","8539.29.10"
"AUGL069","carro","Gauss Lâmpadas","25","50","GL905A","8539.29.10","8539.29.10"
"AUGL070","carro","Gauss Lâmpadas","25","50","GL921","8539.29.10","8539.29.10"
"AUGL071","carro","Gauss Lâmpadas","25","50","GL921A","8539.29.10","8539.29.10"
"AUGR001","carro","Gauss Regulador voltagem","25","264","GA106","9032.89.11","9032.89.11"
"AUGR002","carro","Gauss Regulador voltagem","25","264","GA112","9032.89.11","9032.89.11"
"AUGR003","carro","Gauss Regulador voltagem","25","264","GA130","9032.89.11","9032.89.11"
"AUGR004","carro","Gauss Regulador voltagem","25","264","GA134","9032.89.11","9032.89.11"
"AUGR005","carro","Gauss Regulador voltagem","25","264","GA220","9032.89.11","9032.89.11"
"AUGR006","carro","Gauss Regulador voltagem","25","264","GA225","9032.89.11","9032.89.11"
"AUGR007","carro","Gauss Regulador voltagem","25","264","GA263","9032.89.11","9032.89.11"
"AUGR008","carro","Gauss Regulador voltagem","25","264","GA293","9032.89.11","9032.89.11"
"AUGR009","carro","Gauss Regulador voltagem","25","264","GA350","9032.89.11","9032.89.11"
"AUGR010","carro","Gauss Regulador voltagem","25","264","GA392","9032.89.11","9032.89.11"
"AUGR011","carro","Gauss Regulador voltagem","25","264","GA419","9032.89.11","9032.89.11"
"AUGR012","carro","Gauss Regulador voltagem","25","264","GA601","9032.89.11","9032.89.11"
"AUGR013","carro","Gauss Regulador voltagem","25","264","GA705","9032.89.11","9032.89.11"
"AUGR014","carro","Gauss Regulador voltagem","25","264","GA766","9032.89.11","9032.89.11"
"AUGR015","carro","Gauss Regulador voltagem","25","264","GA767","9032.89.11","9032.89.11"
"AUGR016","carro","Gauss Regulador voltagem","25","264","GA780","9032.89.11","9032.89.11"
"AUGR017","carro","Gauss Regulador voltagem","25","264","GA788","9032.89.11","9032.89.11"
"AUGR018","carro","Gauss Regulador voltagem","25","264","GA797","9032.89.11","9032.89.11"
"AUGR019","carro","Gauss Regulador voltagem","25","264","GA806","9032.89.11","9032.89.11"
"AUGR020","carro","Gauss Regulador voltagem","25","264","GA837","9032.89.11","9032.89.11"
"AUGR021","carro","Gauss Regulador voltagem","25","264","GA850","9032.89.11","9032.89.11"
"AUGR022","carro","Gauss Regulador voltagem","25","264","GA858","9032.89.11","9032.89.11"
"AUGR023","carro","Gauss Regulador voltagem","25","264","GA871","9032.89.11","9032.89.11"
"AUGR024","carro","Gauss Regulador voltagem","25","264","GA984","9032.89.11","9032.89.11"
"AUGR025","carro","Gauss Regulador voltagem","25","264","GA985","9032.89.11","9032.89.11"
"AUGR026","carro","Gauss Regulador voltagem","25","264","GA002","9032.89.11","9032.89.11"
"AUGR027","carro","Gauss Regulador voltagem","25","264","GA027","9032.89.11","9032.89.11"
"AUGR028","carro","Gauss Regulador voltagem","25","264","GA121","9032.89.11","9032.89.11"
"AUGR029","carro","Gauss Regulador voltagem","25","264","GA136","9032.89.11","9032.89.11"
"AUGR030","carro","Gauss Placa de Diodos","25","279","GA1388","8504.40.21","8504.40.21"
"AUGR031","carro","Gauss Placa de Diodos","25","279","GA1389","8504.40.21","8504.40.21"
"AUGR032","carro","Gauss Regulador voltagem","25","264","GA768","9032.89.11","9032.89.11"
"AUGR033","carro","Gauss Regulador voltagem","25","264","GA999","9032.89.11","9032.89.11"
"AUGR034","carro","Gauss Regulador voltagem","25","264","GA001","9032.89.11","9032.89.11"
"AUGR035","carro","Gauss Regulador voltagem","25","264","GA003","9032.89.11","9032.89.11"
"AUGR036","carro","Gauss Regulador voltagem","25","264","GA004","9032.89.11","9032.89.11"
"AUGR037","carro","Gauss Regulador voltagem","25","264","GA005","9032.89.11","9032.89.11"
"AUGR038","carro","Gauss Regulador voltagem","25","264","GA006","9032.89.11","9032.89.11"
"AUGR039","carro","Gauss Regulador voltagem","25","264","GA007","9032.89.11","9032.89.11"
"AUGR040","carro","Gauss Regulador voltagem","25","264","GA008","9032.89.11","9032.89.11"
"AUGR041","carro","Gauss Regulador voltagem","25","264","GA010","9032.89.11","9032.89.11"
"AUGR042","carro","Gauss Regulador voltagem","25","264","GA011","9032.89.11","9032.89.11"
"AUGR043","carro","Gauss Regulador voltagem","25","264","GA012","9032.89.11","9032.89.11"
"AUGR044","carro","Gauss Regulador voltagem","25","264","GA013","9032.89.11","9032.89.11"
"AUGR045","carro","Gauss Regulador voltagem","25","264","GA014","9032.89.11","9032.89.11"
"AUGR046","carro","Gauss Regulador voltagem","25","264","GA015","9032.89.11","9032.89.11"
"AUGR047","carro","Gauss Regulador voltagem","25","264","GA017","9032.89.11","9032.89.11"
"AUGR048","carro","Gauss Regulador voltagem","25","264","GA018","9032.89.11","9032.89.11"
"AUGR049","carro","Gauss Regulador voltagem","25","264","GA019","9032.89.11","9032.89.11"
"AUGR050","carro","Gauss Regulador voltagem","25","264","GA021","9032.89.11","9032.89.11"
"AUGR051","carro","Gauss Regulador voltagem","25","264","GA022","9032.89.11","9032.89.11"
"AUGR052","carro","Gauss Regulador voltagem","25","264","GA023","9032.89.11","9032.89.11"
"AUGR053","carro","Gauss Regulador voltagem","25","264","GA025","9032.89.11","9032.89.11"
"AUGR054","carro","Gauss Regulador voltagem","25","264","GA026","9032.89.11","9032.89.11"
"AUGR055","carro","Gauss Regulador voltagem","25","264","GA028","9032.89.11","9032.89.11"
"AUGR056","carro","Gauss Regulador voltagem","25","264","GA029","9032.89.11","9032.89.11"
"AUGR057","carro","Gauss Regulador voltagem","25","264","GA032","9032.89.11","9032.89.11"
"AUGR058","carro","Gauss Regulador voltagem","25","264","GA034","9032.89.11","9032.89.11"
"AUGR059","carro","Gauss Regulador voltagem","25","264","GA036","9032.89.11","9032.89.11"
"AUGR060","carro","Gauss Regulador voltagem","25","264","GA037","9032.89.11","9032.89.11"
"AUGR061","carro","Gauss Regulador voltagem","25","264","GA039","9032.89.11","9032.89.11"
"AUGR062","carro","Gauss Regulador voltagem","25","264","GA040","9032.89.11","9032.89.11"
"AUGR063","carro","Gauss Regulador voltagem","25","264","GA041","9032.89.11","9032.89.11"
"AUGR064","carro","Gauss Regulador voltagem","25","264","GA042","9032.89.11","9032.89.11"
"AUGR065","carro","Gauss Regulador voltagem","25","264","GA043","9032.89.11","9032.89.11"
"AUGR066","carro","Gauss Regulador voltagem","25","264","GA057","9032.89.11","9032.89.11"
"AUGR067","carro","Gauss Regulador voltagem","25","264","GA058","9032.89.11","9032.89.11"
"AUGR068","carro","Gauss Regulador voltagem","25","264","GA058R","9032.89.11","9032.89.11"
"AUGR069","carro","Gauss Regulador voltagem","25","264","GA059","9032.89.11","9032.89.11"
"AUGR070","carro","Gauss Regulador voltagem","25","264","GA060","9032.89.11","9032.89.11"
"AUGR071","carro","Gauss Regulador voltagem","25","264","GA063","9032.89.11","9032.89.11"
"AUGR072","carro","Gauss Regulador voltagem","25","264","GA090","9032.89.11","9032.89.11"
"AUGR073","carro","Gauss Regulador voltagem","25","264","GA100","9032.89.11","9032.89.11"
"AUGR074","carro","Gauss Regulador voltagem","25","264","GA107","9032.89.11","9032.89.11"
"AUGR075","carro","Gauss Regulador voltagem","25","264","GA108","9032.89.11","9032.89.11"
"AUGR076","carro","Gauss Regulador voltagem","25","264","GA109","9032.89.11","9032.89.11"
"AUGR077","carro","Gauss Regulador voltagem","25","264","GA110","9032.89.11","9032.89.11"
"AUGR078","carro","Gauss Regulador voltagem","25","264","GA116","9032.89.11","9032.89.11"
"AUGR079","carro","Gauss Regulador voltagem","25","264","GA117","9032.89.11","9032.89.11"
"AUGR080","carro","Gauss Regulador voltagem","25","264","GA118","9032.89.11","9032.89.11"
"AUGR081","carro","Gauss Regulador voltagem","25","264","GA119","9032.89.11","9032.89.11"
"AUGR082","carro","Gauss Regulador voltagem","25","264","GA120","9032.89.11","9032.89.11"
"AUGR083","carro","Gauss Regulador voltagem","25","264","GA122","9032.89.11","9032.89.11"
"AUGR084","carro","Gauss Regulador voltagem","25","264","GA122R","9032.89.11","9032.89.11"
"AUGR085","carro","Gauss Regulador voltagem","25","264","GA123","9032.89.11","9032.89.11"
"AUGR086","carro","Gauss Regulador voltagem","25","264","GA125","9032.89.11","9032.89.11"
"AUGR087","carro","Gauss Regulador voltagem","25","264","GA126","9032.89.11","9032.89.11"
"AUGR088","carro","Gauss Regulador voltagem","25","264","GA127","9032.89.11","9032.89.11"
"AUGR089","carro","Gauss Regulador voltagem","25","264","GA128","9032.89.11","9032.89.11"
"AUGR090","carro","Gauss Regulador voltagem","25","264","GA129","9032.89.11","9032.89.11"
"AUGR091","carro","Gauss Regulador voltagem","25","264","GA131","9032.89.11","9032.89.11"
"AUGR092","carro","Gauss Regulador voltagem","25","264","GA132","9032.89.11","9032.89.11"
"AUGR093","carro","Gauss Regulador voltagem","25","264","GA133","9032.89.11","9032.89.11"
"AUGR094","carro","Gauss Regulador voltagem","25","264","GA135","9032.89.11","9032.89.11"
"AUGR095","carro","Gauss Regulador voltagem","25","264","GA137","9032.89.11","9032.89.11"
"AUGR096","carro","Gauss Regulador voltagem","25","264","GA139","9032.89.11","9032.89.11"
"AUGR097","carro","Gauss Regulador voltagem","25","264","GA140","9032.89.11","9032.89.11"
"AUGR098","carro","Gauss Regulador voltagem","25","264","GA141","9032.89.11","9032.89.11"
"AUGR099","carro","Gauss Regulador voltagem","25","264","GA142","9032.89.11","9032.89.11"
"AUGR100","carro","Gauss Regulador voltagem","25","264","GA143","9032.89.11","9032.89.11"
"AUGR101","carro","Gauss Regulador voltagem","25","264","GA144","9032.89.11","9032.89.11"
"AUGR102","carro","Gauss Regulador voltagem","25","264","GA145","9032.89.11","9032.89.11"
"AUGR103","carro","Gauss Regulador voltagem","25","264","GA147","9032.89.11","9032.89.11"
"AUGR104","carro","Gauss Regulador voltagem","25","264","GA148","9032.89.11","9032.89.11"
"AUGR105","carro","Gauss Regulador voltagem","25","264","GA149","9032.89.11","9032.89.11"
"AUGR106","carro","Gauss Regulador voltagem","25","264","GA151","9032.89.11","9032.89.11"
"AUGR107","carro","Gauss Regulador voltagem","25","264","GA158","9032.89.11","9032.89.11"
"AUGR108","carro","Gauss Regulador voltagem","25","264","GA159","9032.89.11","9032.89.11"
"AUGR109","carro","Gauss Regulador voltagem","25","264","GA199","9032.89.11","9032.89.11"
"AUGR110","carro","Gauss Regulador voltagem","25","264","GA200","9032.89.11","9032.89.11"
"AUGR111","carro","Gauss Regulador voltagem","25","264","GA201","9032.89.11","9032.89.11"
